 -19.  0.130724296 0.322738767
 -18.  0.102128357 0.306397587
 -17.  0.110298626 0.224691555
 -16.  0.0980432257 0.220606267
 -15.  0.0939580873 0.187923849
 -14.  0.102128357 0.151156142
 -13.  0.114383757 0.130729631
 -12.  0.0898729563 0.13890025
 -11.  0.102128357 0.122559033
 -10.  0.0939580873 0.126644328
 -9.  0.0939580873 0.14707084
 -8.  0.102128357 0.151156142
 -7.  0.130724296 0.175667956
 -6.  0.134809434 0.171582639
 -5.  0.118468888 0.175667956
 -4.  0.102128357 0.171582639
 -3.  0.110298626 0.179753244
 -2.  0.0939580873 0.175667956
 -1.  0.0817026794 0.20835036
  0.  0.0898729563 0.196094468
  1.  0.114383757 0.192009151
  2.  0.171575636 0.192009151
  3.  0.249193192 0.21652095
  4.  0.302299917 0.212435663
  5.  0.392172903 0.220606267
  6.  0.486130953 0.20835036
  7.  0.584174156 0.253288656
  8.  0.678132296 0.241032749
  9.  0.829282224 0.245118067
  10.  1.01311326 0.241032749
  11.  1.19694436 0.261459261
  12.  1.25005102 0.200179756
  13.  1.36443484 0.163412049
  14.  1.3685199 0.13890025
  15.  1.27456188 0.142985538
  16.  1.11524165 0.126644328
  17.  1.02128363 0.14707084
  18.  0.866048396 0.171582639
  19.  0.747579575 0.175667956
  20.  0.768005252 0.192009151
  21.  0.853793025 0.196094468
  22.  0.89464438 0.228776857
  23.  0.988602459 0.245118067
  24.  1.09481597 0.261459261
  25.  1.09481597 0.253288656
  26.  1.00085795 0.290056378
  27.  0.943666041 0.249203369
  28.  0.845622718 0.241032749
  29.  0.743494391 0.257373989
  30.  0.661791742 0.245118067
  31.  0.61277014 0.204265043
  32.  0.580089092 0.232862175
  33.  0.49430123 0.200179756
  34.  0.477960706 0.183838546
  35.  0.428939104 0.187923849
  36.  0.408513427 0.212435663
  37.  0.388087749 0.167497337
  38.  0.384002626 0.179753244
  39.  0.379917502 0.163412049
  40.  0.355406672 0.163412049
  41.  0.363576949 0.126644328
  42.  0.363576949 0.14707084
  43.  0.363576949 0.151156142
  44.  0.330895871 0.14707084
  45.  0.330895871 0.13890025
  46.  0.285959393 0.151156142
  47.  0.257363439 0.130729631
  48.  0.257363439 0.110303134
  49.  0.232852653 0.118473731
  50.  0.220597252 0.0980472341
  51.  0.245108053 0.102132522
  52.  0.302299917 0.130729631
  53.  0.302299917 0.14707084
  54.  0.351321548 0.171582639
  55.  0.371747196 0.204265043
  56.  0.424853951 0.220606267
  57.  0.412598521 0.224691555
  58.  0.449364781 0.212435663
  59.  0.437109351 0.196094468
  60.  0.420768827 0.183838546
  61.  0.379917502 0.171582639
  62.  0.351321548 0.163412049
  63.  0.334981024 0.175667956
  64.  0.334981024 0.167497337
  65.  0.347236395 0.179753244
  66.  0.384002626 0.187923849
  67.  0.412598521 0.187923849
  68.  0.428939104 0.175667956
  69.  0.412598521 0.200179756
  70.  0.424853951 0.200179756
  71.  0.379917502 0.192009151
  72.  0.363576949 0.196094468
  73.  0.326810718 0.20835036
  74.  0.351321548 0.171582639
  75.  0.347236395 0.187923849
  76.  0.339066148 0.192009151
  77.  0.363576949 0.192009151
  78.  0.367662072 0.200179756
  79.  0.359491825 0.204265043
  80.  0.359491825 0.20835036
  81.  0.359491825 0.200179756
  82.  0.30638507 0.187923849
  83.  0.314555347 0.167497337
  84.  0.30638507 0.179753244
  85.  0.298214793 0.167497337
  86.  0.302299917 0.175667956
  87.  0.343151271 0.200179756
  88.  0.363576949 0.200179756
  89.  0.359491825 0.212435663
  90.  0.375832349 0.200179756
  91.  0.375832349 0.183838546
  92.  0.367662072 0.192009151
